"GEO_ID","NAME","B19058_001E","B19058_001M","B19058_002E","B19058_002M","B19058_003E","B19058_003M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With cash public assistance or Food Stamps/SNAP","Margin of Error!!Total:!!With cash public assistance or Food Stamps/SNAP","Estimate!!Total:!!No cash public assistance or Food Stamps/SNAP","Margin of Error!!Total:!!No cash public assistance or Food Stamps/SNAP"
"1500000US721130730022","Block Group 2, Census Tract 730.02, Ponce Municipio, Puerto Rico","340","107","271","90","69","50"
"1500000US721130730023","Block Group 3, Census Tract 730.02, Ponce Municipio, Puerto Rico","731","157","306","112","425","120"
"1500000US721130730031","Block Group 1, Census Tract 730.03, Ponce Municipio, Puerto Rico","687","78","421","71","266","59"
"1500000US721130730041","Block Group 1, Census Tract 730.04, Ponce Municipio, Puerto Rico","324","95","156","74","168","87"
"1500000US721130730042","Block Group 2, Census Tract 730.04, Ponce Municipio, Puerto Rico","276","70","130","62","146","61"
"1500000US721130730043","Block Group 3, Census Tract 730.04, Ponce Municipio, Puerto Rico","339","87","99","52","240","76"
"1500000US721130730044","Block Group 4, Census Tract 730.04, Ponce Municipio, Puerto Rico","305","97","151","74","154","72"
"1500000US721130730051","Block Group 1, Census Tract 730.05, Ponce Municipio, Puerto Rico","207","52","31","30","176","53"
"1500000US721130730052","Block Group 2, Census Tract 730.05, Ponce Municipio, Puerto Rico","444","74","146","56","298","74"
"1500000US721130730053","Block Group 3, Census Tract 730.05, Ponce Municipio, Puerto Rico","222","66","86","45","136","59"
"1500000US721130730061","Block Group 1, Census Tract 730.06, Ponce Municipio, Puerto Rico","563","119","320","92","243","92"
"1500000US721130730062","Block Group 2, Census Tract 730.06, Ponce Municipio, Puerto Rico","532","120","268","102","264","98"
"1500000US721130730081","Block Group 1, Census Tract 730.08, Ponce Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721130730091","Block Group 1, Census Tract 730.09, Ponce Municipio, Puerto Rico","705","114","466","108","239","93"
"1500000US721130730092","Block Group 2, Census Tract 730.09, Ponce Municipio, Puerto Rico","306","76","164","60","142","74"
"1500000US721130730093","Block Group 3, Census Tract 730.09, Ponce Municipio, Puerto Rico","798","157","543","137","255","92"
"1500000US721130730101","Block Group 1, Census Tract 730.10, Ponce Municipio, Puerto Rico","461","104","179","84","282","94"
"1500000US721130730102","Block Group 2, Census Tract 730.10, Ponce Municipio, Puerto Rico","754","120","68","48","686","122"
"1500000US721139930000","Block Group 0, Census Tract 9930, Ponce Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721153301001","Block Group 1, Census Tract 3301, Quebradillas Municipio, Puerto Rico","676","163","244","134","432","141"
"1500000US721153301002","Block Group 2, Census Tract 3301, Quebradillas Municipio, Puerto Rico","765","174","309","122","456","159"
"1500000US721153301003","Block Group 3, Census Tract 3301, Quebradillas Municipio, Puerto Rico","732","171","354","130","378","147"
"1500000US721153301004","Block Group 4, Census Tract 3301, Quebradillas Municipio, Puerto Rico","447","124","163","105","284","128"
"1500000US721153302001","Block Group 1, Census Tract 3302, Quebradillas Municipio, Puerto Rico","494","147","113","81","381","137"
"1500000US721153302002","Block Group 2, Census Tract 3302, Quebradillas Municipio, Puerto Rico","517","161","343","147","174","81"
"1500000US721153302003","Block Group 3, Census Tract 3302, Quebradillas Municipio, Puerto Rico","835","182","515","191","320","110"
"1500000US721153303001","Block Group 1, Census Tract 3303, Quebradillas Municipio, Puerto Rico","632","137","218","85","414","122"
"1500000US721153303002","Block Group 2, Census Tract 3303, Quebradillas Municipio, Puerto Rico","481","121","260","97","221","92"
"1500000US721153303003","Block Group 3, Census Tract 3303, Quebradillas Municipio, Puerto Rico","484","133","230","102","254","100"
"1500000US721153304001","Block Group 1, Census Tract 3304, Quebradillas Municipio, Puerto Rico","747","144","358","139","389","154"
"1500000US721153304002","Block Group 2, Census Tract 3304, Quebradillas Municipio, Puerto Rico","705","192","493","158","212","136"
"1500000US721153304003","Block Group 3, Census Tract 3304, Quebradillas Municipio, Puerto Rico","568","173","258","129","310","138"
"1500000US721159900000","Block Group 0, Census Tract 9900, Quebradillas Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721179594001","Block Group 1, Census Tract 9594, Rincón Municipio, Puerto Rico","277","101","78","56","199","85"
"1500000US721179594002","Block Group 2, Census Tract 9594, Rincón Municipio, Puerto Rico","469","101","235","80","234","79"
"1500000US721179594003","Block Group 3, Census Tract 9594, Rincón Municipio, Puerto Rico","389","91","100","54","289","88"
"1500000US721179594004","Block Group 4, Census Tract 9594, Rincón Municipio, Puerto Rico","486","112","163","74","323","111"
"1500000US721179595001","Block Group 1, Census Tract 9595, Rincón Municipio, Puerto Rico","531","135","227","87","304","107"
"1500000US721179595002","Block Group 2, Census Tract 9595, Rincón Municipio, Puerto Rico","470","119","258","85","212","97"
"1500000US721179596001","Block Group 1, Census Tract 9596, Rincón Municipio, Puerto Rico","591","168","220","89","371","153"
"1500000US721179596002","Block Group 2, Census Tract 9596, Rincón Municipio, Puerto Rico","1110","220","450","161","660","180"
"1500000US721179596003","Block Group 3, Census Tract 9596, Rincón Municipio, Puerto Rico","290","100","88","61","202","91"
"1500000US721179596004","Block Group 4, Census Tract 9596, Rincón Municipio, Puerto Rico","405","147","228","118","177","104"
"1500000US721179904000","Block Group 0, Census Tract 9904, Rincón Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721191301011","Block Group 1, Census Tract 1301.01, Río Grande Municipio, Puerto Rico","284","105","162","106","122","66"
"1500000US721191301012","Block Group 2, Census Tract 1301.01, Río Grande Municipio, Puerto Rico","295","101","68","79","227","90"
"1500000US721191301013","Block Group 3, Census Tract 1301.01, Río Grande Municipio, Puerto Rico","165","63","61","42","104","65"
"1500000US721191301014","Block Group 4, Census Tract 1301.01, Río Grande Municipio, Puerto Rico","500","155","148","102","352","144"
"1500000US721191301015","Block Group 5, Census Tract 1301.01, Río Grande Municipio, Puerto Rico","373","130","315","137","58","67"
"1500000US721191301021","Block Group 1, Census Tract 1301.02, Río Grande Municipio, Puerto Rico","1048","139","156","80","892","146"
"1500000US721191301022","Block Group 2, Census Tract 1301.02, Río Grande Municipio, Puerto Rico","304","81","104","65","200","82"
"1500000US721191301023","Block Group 3, Census Tract 1301.02, Río Grande Municipio, Puerto Rico","252","82","40","39","212","80"
"1500000US721191302001","Block Group 1, Census Tract 1302, Río Grande Municipio, Puerto Rico","275","72","137","49","138","53"
"1500000US721191302002","Block Group 2, Census Tract 1302, Río Grande Municipio, Puerto Rico","261","63","93","51","168","58"
"1500000US721191302003","Block Group 3, Census Tract 1302, Río Grande Municipio, Puerto Rico","400","74","266","70","134","51"
"1500000US721191303001","Block Group 1, Census Tract 1303, Río Grande Municipio, Puerto Rico","546","113","157","78","389","92"
"1500000US721191303002","Block Group 2, Census Tract 1303, Río Grande Municipio, Puerto Rico","285","74","41","35","244","70"
"1500000US721191303003","Block Group 3, Census Tract 1303, Río Grande Municipio, Puerto Rico","330","72","137","60","193","68"
"1500000US721191304011","Block Group 1, Census Tract 1304.01, Río Grande Municipio, Puerto Rico","322","93","84","54","238","77"
"1500000US721191304012","Block Group 2, Census Tract 1304.01, Río Grande Municipio, Puerto Rico","786","139","156","93","630","127"
"1500000US721191304021","Block Group 1, Census Tract 1304.02, Río Grande Municipio, Puerto Rico","727","116","378","99","349","99"
"1500000US721191304022","Block Group 2, Census Tract 1304.02, Río Grande Municipio, Puerto Rico","325","77","119","47","206","70"
"1500000US721191304023","Block Group 3, Census Tract 1304.02, Río Grande Municipio, Puerto Rico","327","86","158","60","169","75"
"1500000US721191305001","Block Group 1, Census Tract 1305, Río Grande Municipio, Puerto Rico","456","145","305","124","151","85"
"1500000US721191305002","Block Group 2, Census Tract 1305, Río Grande Municipio, Puerto Rico","653","152","314","137","339","135"
"1500000US721191305003","Block Group 3, Census Tract 1305, Río Grande Municipio, Puerto Rico","538","129","242","117","296","124"
"1500000US721191305004","Block Group 4, Census Tract 1305, Río Grande Municipio, Puerto Rico","504","151","144","79","360","155"
"1500000US721191306011","Block Group 1, Census Tract 1306.01, Río Grande Municipio, Puerto Rico","528","125","325","107","203","82"
"1500000US721191306012","Block Group 2, Census Tract 1306.01, Río Grande Municipio, Puerto Rico","546","103","212","80","334","90"
"1500000US721191306021","Block Group 1, Census Tract 1306.02, Río Grande Municipio, Puerto Rico","560","107","282","99","278","80"
"1500000US721191306022","Block Group 2, Census Tract 1306.02, Río Grande Municipio, Puerto Rico","369","99","123","62","246","95"
"1500000US721191307011","Block Group 1, Census Tract 1307.01, Río Grande Municipio, Puerto Rico","495","171","162","89","333","154"
"1500000US721191307012","Block Group 2, Census Tract 1307.01, Río Grande Municipio, Puerto Rico","745","176","393","151","352","143"
"1500000US721191307013","Block Group 3, Census Tract 1307.01, Río Grande Municipio, Puerto Rico","893","206","504","165","389","151"
"1500000US721191307021","Block Group 1, Census Tract 1307.02, Río Grande Municipio, Puerto Rico","471","96","201","66","270","88"
"1500000US721191307022","Block Group 2, Census Tract 1307.02, Río Grande Municipio, Puerto Rico","535","124","281","101","254","81"
"1500000US721191307023","Block Group 3, Census Tract 1307.02, Río Grande Municipio, Puerto Rico","537","125","231","99","306","108"
"1500000US721199927000","Block Group 0, Census Tract 9927, Río Grande Municipio, Puerto Rico","0","14","0","14","0","14"
"1500000US721219603001","Block Group 1, Census Tract 9603, Sabana Grande Municipio, Puerto Rico","107","77","53","60","54","51"
"1500000US721219603002","Block Group 2, Census Tract 9603, Sabana Grande Municipio, Puerto Rico","724","184","363","159","361","125"
"1500000US721219603003","Block Group 3, Census Tract 9603, Sabana Grande Municipio, Puerto Rico","595","140","161","71","434","143"
"1500000US721219603004","Block Group 4, Census Tract 9603, Sabana Grande Municipio, Puerto Rico","190","106","91","62","99","86"
"1500000US721219604001","Block Group 1, Census Tract 9604, Sabana Grande Municipio, Puerto Rico","305","74","125","60","180","59"
"1500000US721219604002","Block Group 2, Census Tract 9604, Sabana Grande Municipio, Puerto Rico","690","131","90","57","600","122"
"1500000US721219604003","Block Group 3, Census Tract 9604, Sabana Grande Municipio, Puerto Rico","569","124","147","66","422","122"
"1500000US721219605001","Block Group 1, Census Tract 9605, Sabana Grande Municipio, Puerto Rico","241","70","180","70","61","27"
"1500000US721219605002","Block Group 2, Census Tract 9605, Sabana Grande Municipio, Puerto Rico","231","63","83","46","148","52"
"1500000US721219606001","Block Group 1, Census Tract 9606, Sabana Grande Municipio, Puerto Rico","548","99","305","92","243","59"
"1500000US721219606002","Block Group 2, Census Tract 9606, Sabana Grande Municipio, Puerto Rico","259","54","76","39","183","50"
"1500000US721219607001","Block Group 1, Census Tract 9607, Sabana Grande Municipio, Puerto Rico","429","91","245","80","184","73"
"1500000US721219607002","Block Group 2, Census Tract 9607, Sabana Grande Municipio, Puerto Rico","689","127","386","101","303","109"
"1500000US721219607003","Block Group 3, Census Tract 9607, Sabana Grande Municipio, Puerto Rico","345","72","192","70","153","59"
"1500000US721219608001","Block Group 1, Census Tract 9608, Sabana Grande Municipio, Puerto Rico","278","81","101","59","177","64"
"1500000US721219608002","Block Group 2, Census Tract 9608, Sabana Grande Municipio, Puerto Rico","320","94","177","72","143","64"
"1500000US721219608003","Block Group 3, Census Tract 9608, Sabana Grande Municipio, Puerto Rico","541","119","262","92","279","88"
"1500000US721239526001","Block Group 1, Census Tract 9526, Salinas Municipio, Puerto Rico","296","83","144","64","152","73"
"1500000US721239526002","Block Group 2, Census Tract 9526, Salinas Municipio, Puerto Rico","559","142","338","118","221","95"
"1500000US721239526003","Block Group 3, Census Tract 9526, Salinas Municipio, Puerto Rico","260","66","162","60","98","62"
"1500000US721239527001","Block Group 1, Census Tract 9527, Salinas Municipio, Puerto Rico","200","61","115","47","85","42"
"1500000US721239527002","Block Group 2, Census Tract 9527, Salinas Municipio, Puerto Rico","353","83","210","73","143","61"
"1500000US721239527003","Block Group 3, Census Tract 9527, Salinas Municipio, Puerto Rico","201","54","127","47","74","36"
"1500000US721239528001","Block Group 1, Census Tract 9528, Salinas Municipio, Puerto Rico","153","120","71","90","82","77"
"1500000US721239528002","Block Group 2, Census Tract 9528, Salinas Municipio, Puerto Rico","411","172","281","157","130","104"
"1500000US721239528003","Block Group 3, Census Tract 9528, Salinas Municipio, Puerto Rico","517","146","322","144","195","116"
"1500000US721239528004","Block Group 4, Census Tract 9528, Salinas Municipio, Puerto Rico","482","142","176","106","306","116"
"1500000US721239528005","Block Group 5, Census Tract 9528, Salinas Municipio, Puerto Rico","517","169","283","140","234","135"
"1500000US721239529001","Block Group 1, Census Tract 9529, Salinas Municipio, Puerto Rico","1067","213","305","125","762","185"
"1500000US721239529002","Block Group 2, Census Tract 9529, Salinas Municipio, Puerto Rico","644","167","216","121","428","152"
"1500000US721239529003","Block Group 3, Census Tract 9529, Salinas Municipio, Puerto Rico","437","163","197","100","240","133"
"1500000US721239529004","Block Group 4, Census Tract 9529, Salinas Municipio, Puerto Rico","623","149","277","119","346","136"
"1500000US721239530001","Block Group 1, Census Tract 9530, Salinas Municipio, Puerto Rico","369","109","193","83","176","93"
"1500000US721239530002","Block Group 2, Census Tract 9530, Salinas Municipio, Puerto Rico","610","125","225","91","385","100"
"1500000US721239531001","Block Group 1, Census Tract 9531, Salinas Municipio, Puerto Rico","338","67","142","54","196","51"
"1500000US721239531002","Block Group 2, Census Tract 9531, Salinas Municipio, Puerto Rico","424","80","211","64","213","65"
"1500000US721239532001","Block Group 1, Census Tract 9532, Salinas Municipio, Puerto Rico","611","124","286","107","325","109"
"1500000US721239532002","Block Group 2, Census Tract 9532, Salinas Municipio, Puerto Rico","556","131","342","103","214","96"
