"GEO_ID","NAME","B19101_001E","B19101_001M","B19101_002E","B19101_002M","B19101_003E","B19101_003M","B19101_004E","B19101_004M","B19101_005E","B19101_005M","B19101_006E","B19101_006M","B19101_007E","B19101_007M","B19101_008E","B19101_008M","B19101_009E","B19101_009M","B19101_010E","B19101_010M","B19101_011E","B19101_011M","B19101_012E","B19101_012M","B19101_013E","B19101_013M","B19101_014E","B19101_014M","B19101_015E","B19101_015M","B19101_016E","B19101_016M","B19101_017E","B19101_017M"
"1500000US720210317041","Block Group 1, Census Tract 317.04, Bayamón Municipio, Puerto Rico","225","95","0","14","30","37","70","66","31","34","0","14","0","14","0","14","0","14","0","14","40","64","54","50","0","14","0","14","0","14","0","14","0","14"
"1500000US720210317042","Block Group 2, Census Tract 317.04, Bayamón Municipio, Puerto Rico","382","143","56","63","101","94","0","14","17","26","17","27","0","14","16","27","51","61","0","14","16","27","35","55","73","72","0","14","0","14","0","14","0","14"
"1500000US720210317043","Block Group 3, Census Tract 317.04, Bayamón Municipio, Puerto Rico","198","98","15","24","31","51","0","14","22","34","0","14","43","50","15","24","0","14","0","14","16","25","14","24","0","14","42","67","0","14","0","14","0","14"
"1500000US720210317044","Block Group 4, Census Tract 317.04, Bayamón Municipio, Puerto Rico","492","163","0","14","0","14","138","120","89","76","55","65","58","70","65","59","16","25","40","63","17","27","14","23","0","14","0","14","0","14","0","14","0","14"
"1500000US720210318001","Block Group 1, Census Tract 318, Bayamón Municipio, Puerto Rico","753","154","65","65","15","24","16","25","58","73","46","57","92","82","78","67","73","69","46","56","43","52","75","56","146","92","0","14","0","14","0","14","0","14"
"1500000US720210318002","Block Group 2, Census Tract 318, Bayamón Municipio, Puerto Rico","141","44","0","14","0","14","0","14","0","14","0","14","18","28","0","14","0","14","0","14","15","25","16","25","46","55","16","26","16","25","14","24","0","14"
"1500000US720210318003","Block Group 3, Census Tract 318, Bayamón Municipio, Puerto Rico","457","162","69","77","70","69","32","51","64","61","26","41","54","63","0","14","23","37","0","14","119","96","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720210318004","Block Group 4, Census Tract 318, Bayamón Municipio, Puerto Rico","283","108","67","79","0","14","60","68","63","73","0","14","23","37","17","27","0","14","0","14","0","14","23","36","30","49","0","14","0","14","0","14","0","14"
"1500000US720210319001","Block Group 1, Census Tract 319, Bayamón Municipio, Puerto Rico","302","146","18","29","0","14","30","48","44","53","43","69","0","14","0","14","67","79","14","22","86","99","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720210319002","Block Group 2, Census Tract 319, Bayamón Municipio, Puerto Rico","412","155","122","89","0","14","76","86","0","14","46","53","0","14","0","14","22","37","30","47","58","54","35","56","23","37","0","14","0","14","0","14","0","14"
"1500000US720210319003","Block Group 3, Census Tract 319, Bayamón Municipio, Puerto Rico","201","90","78","58","0","14","22","36","0","14","22","36","0","14","0","14","28","45","0","14","0","14","0","14","36","58","15","25","0","14","0","14","0","14"
"1500000US720210319004","Block Group 4, Census Tract 319, Bayamón Municipio, Puerto Rico","219","101","92","74","14","23","0","14","0","14","28","45","16","26","17","28","29","46","0","14","0","14","23","38","0","14","0","14","0","14","0","14","0","14"
"1500000US720210320001","Block Group 1, Census Tract 320, Bayamón Municipio, Puerto Rico","120","52","31","31","0","14","10","15","9","15","25","22","0","14","0","14","9","15","13","16","11","17","0","14","12","19","0","14","0","14","0","14","0","14"
"1500000US720210320002","Block Group 2, Census Tract 320, Bayamón Municipio, Puerto Rico","155","59","59","43","19","21","12","19","0","14","13","21","13","20","15","17","0","14","0","14","9","14","5","9","0","14","0","14","0","14","0","14","10","16"
"1500000US720210321001","Block Group 1, Census Tract 321, Bayamón Municipio, Puerto Rico","239","76","50","40","20","24","17","25","14","22","18","21","22","25","0","14","0","14","0","14","46","33","42","34","0","14","0","14","0","14","10","16","0","14"
"1500000US720210321002","Block Group 2, Census Tract 321, Bayamón Municipio, Puerto Rico","272","67","91","40","0","14","36","32","11","17","25","29","9","13","19","21","9","13","18","19","14","22","40","31","0","14","0","14","0","14","0","14","0","14"
"1500000US720210322001","Block Group 1, Census Tract 322, Bayamón Municipio, Puerto Rico","285","72","57","37","45","32","28","27","43","34","41","33","11","17","26","29","6","11","5","9","15","23","0","14","8","13","0","14","0","14","0","14","0","14"
"1500000US720210322002","Block Group 2, Census Tract 322, Bayamón Municipio, Puerto Rico","380","82","86","47","53","35","33","17","8","13","50","35","9","14","17","20","8","13","13","20","36","30","38","26","9","15","20","23","0","14","0","14","0","14"
"1500000US720210323011","Block Group 1, Census Tract 323.01, Bayamón Municipio, Puerto Rico","518","113","70","60","35","39","0","14","23","29","46","52","17","28","38","46","79","67","23","37","61","44","32","38","10","15","54","52","21","22","9","14","0","14"
"1500000US720210323012","Block Group 2, Census Tract 323.01, Bayamón Municipio, Puerto Rico","267","97","0","14","0","14","28","33","0","14","0","14","14","23","35","42","0","14","16","25","48","53","42","40","25","30","22","35","0","14","20","32","17","27"
"1500000US720210323021","Block Group 1, Census Tract 323.02, Bayamón Municipio, Puerto Rico","137","52","0","14","32","26","0","14","8","14","38","30","5","8","0","14","8","13","0","14","17","20","17","20","12","19","0","14","0","14","0","14","0","14"
"1500000US720210323022","Block Group 2, Census Tract 323.02, Bayamón Municipio, Puerto Rico","373","86","38","30","22","24","31","25","11","18","45","40","18","21","35","30","23","22","0","14","52","29","61","43","37","33","0","14","0","14","0","14","0","14"
"1500000US720238301011","Block Group 1, Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico","485","126","105","57","66","48","72","59","61","52","71","58","0","14","0","14","23","26","10","17","31","38","14","22","0","14","19","29","13","21","0","14","0","14"
"1500000US720238301012","Block Group 2, Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico","262","76","53","49","33","27","69","46","56","37","16","18","8","12","20","24","0","14","7","11","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720238301013","Block Group 3, Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico","290","92","108","60","67","42","32","41","24","29","14","22","31","36","0","14","0","14","0","14","0","14","14","21","0","14","0","14","0","14","0","14","0","14"
"1500000US720238301021","Block Group 1, Census Tract 8301.02, Cabo Rojo Municipio, Puerto Rico","355","93","64","36","36","28","30","34","46","34","41","41","8","12","22","25","52","48","0","14","46","42","10","15","0","14","0","14","0","14","0","14","0","14"
"1500000US720238301022","Block Group 2, Census Tract 8301.02, Cabo Rojo Municipio, Puerto Rico","570","133","162","74","46","43","82","56","54","43","55","54","58","47","56","53","27","31","12","21","11","17","0","14","7","11","0","14","0","14","0","14","0","14"
"1500000US720238301023","Block Group 3, Census Tract 8301.02, Cabo Rojo Municipio, Puerto Rico","157","66","68","55","14","21","23","37","8","13","8","12","0","14","20","34","16","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720238302001","Block Group 1, Census Tract 8302, Cabo Rojo Municipio, Puerto Rico","741","218","115","87","115","93","43","51","12","20","50","60","66","49","66","74","30","50","65","74","45","55","47","55","42","66","0","14","0","14","45","52","0","14"
"1500000US720238302002","Block Group 2, Census Tract 8302, Cabo Rojo Municipio, Puerto Rico","254","99","20","30","37","44","14","23","38","49","13","19","25","39","0","14","0","14","0","14","35","54","0","14","39","44","33","54","0","14","0","14","0","14"
"1500000US720238302003","Block Group 3, Census Tract 8302, Cabo Rojo Municipio, Puerto Rico","466","158","84","80","0","14","62","70","72","70","0","14","0","14","63","65","62","70","61","63","14","22","27","43","21","34","0","14","0","14","0","14","0","14"
"1500000US720238303001","Block Group 1, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","279","108","29","34","0","14","15","23","14","23","45","54","25","39","0","14","25","42","0","14","54","55","29","46","28","44","15","23","0","14","0","14","0","14"
"1500000US720238303002","Block Group 2, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","304","113","0","14","83","61","0","14","23","38","33","55","15","24","23","38","13","20","0","14","71","70","30","49","13","20","0","14","0","14","0","14","0","14"
"1500000US720238303003","Block Group 3, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","113","75","30","33","0","14","23","38","31","51","12","20","0","14","17","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720238303004","Block Group 4, Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","264","111","47","56","0","14","78","73","0","14","11","19","15","24","43","55","0","14","0","14","27","31","0","14","0","14","29","45","14","22","0","14","0","14"
"1500000US720238304001","Block Group 1, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","398","145","0","14","13","21","104","97","57","63","0","14","32","52","51","59","0","14","30","49","0","14","76","86","35","56","0","14","0","14","0","14","0","14"
"1500000US720238304002","Block Group 2, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","357","150","89","101","55","70","22","36","76","66","31","35","42","50","13","21","15","24","0","14","0","14","14","23","0","14","0","14","0","14","0","14","0","14"
"1500000US720238304003","Block Group 3, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","164","120","87","97","20","33","0","14","0","14","0","14","0","14","29","46","0","14","0","14","0","14","28","43","0","14","0","14","0","14","0","14","0","14"
"1500000US720238304004","Block Group 4, Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","212","95","38","42","53","65","52","58","16","24","11","17","0","14","14","23","14","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","23"
"1500000US720238305021","Block Group 1, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","312","101","116","70","16","25","26","30","9","14","41","39","36","43","24","40","15","25","14","23","8","15","0","14","7","11","0","14","0","14","0","14","0","14"
"1500000US720238305022","Block Group 2, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","89","41","0","14","0","14","0","14","0","14","11","17","25","20","13","21","0","14","12","21","15","25","13","21","0","14","0","14","0","14","0","14","0","14"
"1500000US720238305023","Block Group 3, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","313","98","151","80","37","30","65","46","0","14","0","14","7","12","0","14","17","27","0","14","0","14","13","19","0","14","14","23","9","15","0","14","0","14"
"1500000US720238305024","Block Group 4, Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","131","70","49","41","8","13","0","14","0","14","36","42","0","14","0","14","0","14","0","14","38","43","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720238305031","Block Group 1, Census Tract 8305.03, Cabo Rojo Municipio, Puerto Rico","451","147","121","80","51","57","57","65","58","70","29","47","16","26","0","14","0","14","0","14","0","14","24","38","22","36","41","68","0","14","32","51","0","14"
"1500000US720238305032","Block Group 2, Census Tract 8305.03, Cabo Rojo Municipio, Puerto Rico","568","173","220","128","52","60","75","72","0","14","58","60","0","14","16","25","0","14","0","14","0","14","30","49","103","99","14","25","0","14","0","14","0","14"
"1500000US720238305041","Block Group 1, Census Tract 8305.04, Cabo Rojo Municipio, Puerto Rico","346","99","105","62","67","51","25","30","35","35","16","19","9","15","42","34","0","14","0","14","13","21","27","31","0","14","7","11","0","14","0","14","0","14"
"1500000US720238305042","Block Group 2, Census Tract 8305.04, Cabo Rojo Municipio, Puerto Rico","510","128","149","78","50","43","82","51","28","33","95","78","64","55","0","14","0","14","14","22","20","23","0","14","0","14","8","12","0","14","0","14","0","14"
"1500000US720238306031","Block Group 1, Census Tract 8306.03, Cabo Rojo Municipio, Puerto Rico","303","91","158","77","21","23","17","29","38","32","13","21","0","14","0","14","0","14","18","28","0","14","38","44","0","14","0","14","0","14","0","14","0","14"
"1500000US720238306032","Block Group 2, Census Tract 8306.03, Cabo Rojo Municipio, Puerto Rico","310","95","112","64","39","31","52","44","40","45","22","28","15","26","0","14","8","12","22","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720238306033","Block Group 3, Census Tract 8306.03, Cabo Rojo Municipio, Puerto Rico","455","135","80","47","113","64","63","62","24","38","55","34","0","14","0","14","0","14","30","34","46","36","28","18","0","14","16","27","0","14","0","14","0","14"
"1500000US720238306041","Block Group 1, Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","352","138","116","82","38","61","46","72","0","14","37","60","0","14","31","50","0","14","0","14","22","35","32","50","30","45","0","14","0","14","0","14","0","14"
"1500000US720238306042","Block Group 2, Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","219","136","58","66","37","59","0","14","0","14","0","14","36","61","25","41","0","14","0","14","0","14","31","49","0","14","0","14","0","14","0","14","32","51"
"1500000US720238306043","Block Group 3, Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","155","113","115","105","0","14","0","14","0","14","24","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","25","0","14","0","14"
"1500000US720238306044","Block Group 4, Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","57","55","0","14","16","29","22","37","0","14","19","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720239800001","Block Group 1, Census Tract 9800, Cabo Rojo Municipio, Puerto Rico","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720239900000","Block Group 0, Census Tract 9900, Cabo Rojo Municipio, Puerto Rico","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252001001","Block Group 1, Census Tract 2001, Caguas Municipio, Puerto Rico","484","175","189","115","39","62","15","24","0","14","14","23","78","65","78","78","0","14","0","14","23","39","25","40","23","38","0","14","0","14","0","14","0","14"
"1500000US720252001002","Block Group 2, Census Tract 2001, Caguas Municipio, Puerto Rico","181","109","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","34","55","16","25","37","41","43","71","15","23","36","56"
"1500000US720252001003","Block Group 3, Census Tract 2001, Caguas Municipio, Puerto Rico","126","80","0","14","0","14","55","62","26","43","0","14","29","46","0","14","0","14","0","14","0","14","16","25","0","14","0","14","0","14","0","14","0","14"
"1500000US720252001004","Block Group 4, Census Tract 2001, Caguas Municipio, Puerto Rico","645","170","42","49","33","52","26","43","0","14","54","62","16","26","0","14","17","28","0","14","0","14","88","86","143","89","75","73","58","66","36","57","57","68"
"1500000US720252001005","Block Group 5, Census Tract 2001, Caguas Municipio, Puerto Rico","117","92","62","74","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","27","0","14","14","23","0","14","0","14","24","40","0","14"
"1500000US720252002001","Block Group 1, Census Tract 2002, Caguas Municipio, Puerto Rico","359","156","96","91","65","52","0","14","0","14","0","14","27","46","0","14","42","68","62","72","0","14","39","61","0","14","28","45","0","14","0","14","0","14"
"1500000US720252002002","Block Group 2, Census Tract 2002, Caguas Municipio, Puerto Rico","471","145","118","99","56","71","89","72","99","87","0","14","16","25","33","36","0","14","42","51","0","14","0","14","0","14","18","28","0","14","0","14","0","14"
"1500000US720252002003","Block Group 3, Census Tract 2002, Caguas Municipio, Puerto Rico","295","133","92","78","38","62","0","14","0","14","61","68","26","42","0","14","0","14","78","60","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252002004","Block Group 4, Census Tract 2002, Caguas Municipio, Puerto Rico","71","68","0","14","36","58","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","28","0","14","0","14","17","27","0","14"
"1500000US720252003021","Block Group 1, Census Tract 2003.02, Caguas Municipio, Puerto Rico","460","131","0","14","0","14","0","14","38","43","0","14","17","26","48","56","24","38","0","14","108","62","24","40","130","93","30","49","15","24","26","42","0","14"
"1500000US720252003022","Block Group 2, Census Tract 2003.02, Caguas Municipio, Puerto Rico","389","119","0","14","19","29","16","25","14","23","31","25","62","49","17","26","36","60","15","23","64","81","36","40","42","50","17","26","0","14","20","32","0","14"
"1500000US720252003023","Block Group 3, Census Tract 2003.02, Caguas Municipio, Puerto Rico","189","78","15","23","16","26","16","25","0","14","15","25","14","22","16","25","0","14","0","14","31","38","31","36","35","56","0","14","0","14","0","14","0","14"
"1500000US720252003024","Block Group 4, Census Tract 2003.02, Caguas Municipio, Puerto Rico","227","113","77","75","0","14","18","30","25","39","60","71","0","14","0","14","0","14","0","14","22","35","0","14","0","14","0","14","0","14","0","14","25","41"
"1500000US720252003025","Block Group 5, Census Tract 2003.02, Caguas Municipio, Puerto Rico","375","109","17","28","17","26","50","45","0","14","21","35","48","58","0","14","0","14","0","14","73","51","97","64","0","14","18","29","0","14","0","14","34","56"
"1500000US720252003026","Block Group 6, Census Tract 2003.02, Caguas Municipio, Puerto Rico","54","41","0","14","0","14","0","14","0","14","0","14","23","39","0","14","0","14","0","14","0","14","16","25","0","14","15","23","0","14","0","14","0","14"
"1500000US720252003031","Block Group 1, Census Tract 2003.03, Caguas Municipio, Puerto Rico","267","113","49","55","40","46","35","56","45","71","0","14","0","14","0","14","0","14","0","14","40","66","0","14","35","56","0","14","0","14","23","36","0","14"
"1500000US720252003032","Block Group 2, Census Tract 2003.03, Caguas Municipio, Puerto Rico","575","148","0","14","0","14","0","14","0","14","18","28","0","14","0","14","0","14","0","14","50","79","124","102","161","103","0","14","59","73","126","77","37","42"
"1500000US720252003033","Block Group 3, Census Tract 2003.03, Caguas Municipio, Puerto Rico","724","178","0","14","17","27","0","14","0","14","0","14","0","14","0","14","0","14","38","44","39","43","70","69","116","83","176","119","80","78","36","58","152","115"
"1500000US720252003034","Block Group 4, Census Tract 2003.03, Caguas Municipio, Puerto Rico","17","27","0","14","17","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252003035","Block Group 5, Census Tract 2003.03, Caguas Municipio, Puerto Rico","304","108","91","77","0","14","0","14","77","86","19","31","17","27","43","50","0","14","17","27","22","34","18","29","0","14","0","14","0","14","0","14","0","14"
"1500000US720252003036","Block Group 6, Census Tract 2003.03, Caguas Municipio, Puerto Rico","331","124","27","43","17","28","65","63","19","31","102","76","30","50","31","51","0","14","20","31","20","33","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252003041","Block Group 1, Census Tract 2003.04, Caguas Municipio, Puerto Rico","373","135","39","63","16","26","0","14","0","14","0","14","32","51","0","14","0","14","0","14","53","67","64","50","36","57","102","88","31","36","0","14","0","14"
"1500000US720252003042","Block Group 2, Census Tract 2003.04, Caguas Municipio, Puerto Rico","99","78","34","56","35","58","30","50","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252003043","Block Group 3, Census Tract 2003.04, Caguas Municipio, Puerto Rico","213","106","44","54","72","82","0","14","28","46","20","33","0","14","0","14","17","26","0","14","32","51","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252003044","Block Group 4, Census Tract 2003.04, Caguas Municipio, Puerto Rico","328","107","0","14","0","14","0","14","49","59","17","27","19","30","81","70","48","57","0","14","30","48","15","24","22","36","0","14","30","35","0","14","17","28"
"1500000US720252003045","Block Group 5, Census Tract 2003.04, Caguas Municipio, Puerto Rico","186","108","0","14","0","14","33","55","39","62","0","14","0","14","23","36","0","14","31","50","60","69","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252004001","Block Group 1, Census Tract 2004, Caguas Municipio, Puerto Rico","69","47","0","14","11","16","9","14","0","14","0","14","33","33","0","14","0","14","0","14","16","26","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252004002","Block Group 2, Census Tract 2004, Caguas Municipio, Puerto Rico","668","116","96","66","72","49","46","33","28","33","61","53","51","47","40","32","57","38","38","37","64","47","19","21","70","49","16","19","0","14","0","14","10","17"
"1500000US720252005001","Block Group 1, Census Tract 2005, Caguas Municipio, Puerto Rico","175","87","28","32","0","14","0","14","0","14","0","14","52","60","0","14","37","42","0","14","0","14","0","14","58","55","0","14","0","14","0","14","0","14"
"1500000US720252005002","Block Group 2, Census Tract 2005, Caguas Municipio, Puerto Rico","110","67","0","14","0","14","16","24","33","38","0","14","0","14","23","38","0","14","0","14","0","14","0","14","0","14","38","61","0","14","0","14","0","14"
"1500000US720252005003","Block Group 3, Census Tract 2005, Caguas Municipio, Puerto Rico","112","56","34","56","0","14","0","14","14","22","0","14","0","14","0","14","0","14","13","22","21","35","16","27","0","14","0","14","0","14","14","23","0","14"
"1500000US720252005004","Block Group 4, Census Tract 2005, Caguas Municipio, Puerto Rico","281","133","111","101","54","60","63","68","0","14","0","14","24","39","0","14","0","14","0","14","0","14","29","46","0","14","0","14","0","14","0","14","0","14"
"1500000US720252005005","Block Group 5, Census Tract 2005, Caguas Municipio, Puerto Rico","204","90","89","53","37","59","35","57","0","14","0","14","0","14","0","14","43","69","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252005006","Block Group 6, Census Tract 2005, Caguas Municipio, Puerto Rico","225","116","42","49","15","25","16","25","0","14","0","14","17","29","0","14","0","14","33","54","15","24","55","91","32","51","0","14","0","14","0","14","0","14"
"1500000US720252005007","Block Group 7, Census Tract 2005, Caguas Municipio, Puerto Rico","215","103","41","65","15","25","0","14","0","14","0","14","21","34","0","14","0","14","16","26","39","61","17","27","31","35","20","34","15","24","0","14","0","14"
"1500000US720252006001","Block Group 1, Census Tract 2006, Caguas Municipio, Puerto Rico","221","84","180","82","41","37","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252006002","Block Group 2, Census Tract 2006, Caguas Municipio, Puerto Rico","256","74","51","40","0","14","0","14","8","13","87","55","16","17","0","14","8","12","0","14","9","13","33","25","44","39","0","14","0","14","0","14","0","14"
"1500000US720252006003","Block Group 3, Census Tract 2006, Caguas Municipio, Puerto Rico","203","65","49","47","26","26","17","26","0","14","27","24","16","17","15","24","10","16","28","32","0","14","8","12","7","12","0","14","0","14","0","14","0","14"
"1500000US720252006004","Block Group 4, Census Tract 2006, Caguas Municipio, Puerto Rico","279","81","24","29","24","29","43","41","9","14","0","14","27","33","0","14","9","13","32","36","19","21","35","36","19","20","29","31","0","14","9","14","0","14"
"1500000US720252007001","Block Group 1, Census Tract 2007, Caguas Municipio, Puerto Rico","515","105","81","54","17","19","31","31","59","51","48","39","61","40","21","32","17","19","72","57","19","21","40","39","49","41","0","14","0","14","0","14","0","14"
"1500000US720252007002","Block Group 2, Census Tract 2007, Caguas Municipio, Puerto Rico","286","71","77","55","0","14","55","48","0","14","0","14","53","55","25","30","9","14","9","15","19","30","0","14","39","40","0","14","0","14","0","14","0","14"
"1500000US720252007003","Block Group 3, Census Tract 2007, Caguas Municipio, Puerto Rico","249","88","26","30","0","14","27","24","0","14","8","12","36","47","9","14","18","29","0","14","36","45","49","41","40","28","0","14","0","14","0","14","0","14"
"1500000US720252008001","Block Group 1, Census Tract 2008, Caguas Municipio, Puerto Rico","253","83","21","34","18","29","9","14","27","32","19","31","28","31","39","38","9","14","22","36","17","19","18","20","17","28","9","13","0","14","0","14","0","14"
"1500000US720252008002","Block Group 2, Census Tract 2008, Caguas Municipio, Puerto Rico","287","93","0","14","81","47","24","38","45","43","0","14","20","32","44","38","0","14","20","32","0","14","8","12","45","51","0","14","0","14","0","14","0","14"
"1500000US720252008003","Block Group 3, Census Tract 2008, Caguas Municipio, Puerto Rico","248","81","48","42","48","45","9","14","0","14","39","40","32","31","0","14","0","14","0","14","18","29","33","32","10","15","0","14","0","14","0","14","11","17"
"1500000US720252009001","Block Group 1, Census Tract 2009, Caguas Municipio, Puerto Rico","199","54","100","44","18","20","28","23","11","12","6","9","20","22","0","14","0","14","8","13","8","13","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252009002","Block Group 2, Census Tract 2009, Caguas Municipio, Puerto Rico","206","59","112","48","17","15","42","30","0","14","9","10","0","14","10","15","10","11","0","14","0","14","0","14","6","8","0","14","0","14","0","14","0","14"
"1500000US720252010001","Block Group 1, Census Tract 2010, Caguas Municipio, Puerto Rico","249","99","184","90","0","14","0","14","17","29","0","14","0","14","39","49","0","14","0","14","0","14","9","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252010002","Block Group 2, Census Tract 2010, Caguas Municipio, Puerto Rico","211","87","87","57","24","38","18","29","34","40","12","19","0","14","0","14","0","14","0","14","18","20","0","14","0","14","18","29","0","14","0","14","0","14"
"1500000US720252012001","Block Group 1, Census Tract 2012, Caguas Municipio, Puerto Rico","205","87","54","45","13","21","32","37","26","31","20","32","8","14","0","14","8","13","15","24","10","15","0","14","0","14","19","31","0","14","0","14","0","14"
"1500000US720252012002","Block Group 2, Census Tract 2012, Caguas Municipio, Puerto Rico","451","125","135","80","87","61","50","41","77","65","9","14","0","14","8","13","17","28","0","14","26","30","18","28","24","27","0","14","0","14","0","14","0","14"
"1500000US720252012003","Block Group 3, Census Tract 2012, Caguas Municipio, Puerto Rico","120","62","57","48","16","27","0","14","17","26","0","14","18","29","12","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252013001","Block Group 1, Census Tract 2013, Caguas Municipio, Puerto Rico","192","64","36","34","8","13","0","14","0","14","19","20","9","14","7","12","17","27","12","19","0","14","76","46","8","12","0","14","0","14","0","14","0","14"
"1500000US720252013002","Block Group 2, Census Tract 2013, Caguas Municipio, Puerto Rico","383","93","71","49","27","32","47","44","83","57","7","12","33","37","8","13","14","24","19","21","8","12","49","46","17","27","0","14","0","14","0","14","0","14"
"1500000US720252014001","Block Group 1, Census Tract 2014, Caguas Municipio, Puerto Rico","351","87","153","70","22","22","33","29","0","14","48","38","6","8","20","20","0","14","5","7","9","12","44","26","11","12","0","14","0","14","0","14","0","14"
"1500000US720252014002","Block Group 2, Census Tract 2014, Caguas Municipio, Puerto Rico","118","39","11","11","0","14","5","7","12","18","20","19","6","9","18","16","6","9","21","22","19","18","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252015001","Block Group 1, Census Tract 2015, Caguas Municipio, Puerto Rico","162","79","51","50","8","13","17","28","8","13","0","14","0","14","9","14","8","13","20","32","24","38","0","14","0","14","0","14","0","14","0","14","17","28"
"1500000US720252015002","Block Group 2, Census Tract 2015, Caguas Municipio, Puerto Rico","117","51","51","42","0","14","9","14","0","14","16","14","0","14","0","14","0","14","15","24","8","13","9","14","9","14","0","14","0","14","0","14","0","14"
"1500000US720252015003","Block Group 3, Census Tract 2015, Caguas Municipio, Puerto Rico","147","66","27","34","0","14","21","33","0","14","50","49","23","37","0","14","0","14","0","14","17","20","0","14","0","14","9","14","0","14","0","14","0","14"
"1500000US720252015004","Block Group 4, Census Tract 2015, Caguas Municipio, Puerto Rico","177","82","57","57","0","14","0","14","12","18","0","14","33","29","0","14","21","23","25","40","19","21","10","15","0","14","0","14","0","14","0","14","0","14"
"1500000US720252016001","Block Group 1, Census Tract 2016, Caguas Municipio, Puerto Rico","83","43","74","44","9","13","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14"
"1500000US720252016002","Block Group 2, Census Tract 2016, Caguas Municipio, Puerto Rico","111","62","21","35","0","14","16","27","0","14","0","14","8","12","0","14","19","30","9","14","11","18","0","14","27","31","0","14","0","14","0","14","0","14"
"1500000US720252016003","Block Group 3, Census Tract 2016, Caguas Municipio, Puerto Rico","346","109","156","90","32","31","39","44","17","27","14","22","0","14","30","39","25","29","0","14","16","25","0","14","8","13","0","14","0","14","9","13","0","14"
"1500000US720252017001","Block Group 1, Census Tract 2017, Caguas Municipio, Puerto Rico","263","70","46","32","10","11","56","37","41","36","26","22","17","12","0","14","39","37","17","19","5","7","0","14","0","14","0","14","0","14","0","14","6","9"
