"GEO_ID","NAME","B19058_001E","B19058_001M","B19058_002E","B19058_002M","B19058_003E","B19058_003M"
"1400000US72131959500","Census Tract 9595, San Sebastián Municipio, Puerto Rico","1733","291","980","231","753","232"
"1400000US72133953300","Census Tract 9533, Santa Isabel Municipio, Puerto Rico","1632","183","487","129","1145","183"
"1400000US72133953500","Census Tract 9535, Santa Isabel Municipio, Puerto Rico","1474","188","810","164","664","159"
"1400000US72133953600","Census Tract 9536, Santa Isabel Municipio, Puerto Rico","1932","247","742","198","1190","222"
"1400000US72133953700","Census Tract 9537, Santa Isabel Municipio, Puerto Rico","800","102","376","91","424","80"
"1400000US72133953800","Census Tract 9538, Santa Isabel Municipio, Puerto Rico","1921","239","1042","186","879","207"
"1400000US72133990000","Census Tract 9900, Santa Isabel Municipio, Puerto Rico","0","14","0","14","0","14"
"1400000US72135510101","Census Tract 5101.01, Toa Alta Municipio, Puerto Rico","2594","279","313","94","2281","287"
"1400000US72135510102","Census Tract 5101.02, Toa Alta Municipio, Puerto Rico","1510","172","746","143","764","127"
"1400000US72135510200","Census Tract 5102, Toa Alta Municipio, Puerto Rico","2498","276","774","190","1724","246"
"1400000US72135510300","Census Tract 5103, Toa Alta Municipio, Puerto Rico","833","124","398","105","435","108"
"1400000US72135510400","Census Tract 5104, Toa Alta Municipio, Puerto Rico","1580","173","705","147","875","174"
"1400000US72135510502","Census Tract 5105.02, Toa Alta Municipio, Puerto Rico","1303","178","401","116","902","167"
"1400000US72135510503","Census Tract 5105.03, Toa Alta Municipio, Puerto Rico","2721","303","634","196","2087","284"
"1400000US72135510504","Census Tract 5105.04, Toa Alta Municipio, Puerto Rico","1458","153","243","112","1215","149"
"1400000US72135510505","Census Tract 5105.05, Toa Alta Municipio, Puerto Rico","1223","131","131","65","1092","134"
"1400000US72135510601","Census Tract 5106.01, Toa Alta Municipio, Puerto Rico","1515","161","343","105","1172","165"
"1400000US72135510602","Census Tract 5106.02, Toa Alta Municipio, Puerto Rico","2030","235","623","173","1407","264"
"1400000US72135510701","Census Tract 5107.01, Toa Alta Municipio, Puerto Rico","1161","146","461","110","700","140"
"1400000US72135510702","Census Tract 5107.02, Toa Alta Municipio, Puerto Rico","1779","186","896","174","883","156"
"1400000US72137120200","Census Tract 1202, Toa Baja Municipio, Puerto Rico","1287","156","241","95","1046","137"
"1400000US72137120300","Census Tract 1203, Toa Baja Municipio, Puerto Rico","844","123","169","77","675","115"
"1400000US72137120400","Census Tract 1204, Toa Baja Municipio, Puerto Rico","625","81","120","53","505","75"
"1400000US72137120500","Census Tract 1205, Toa Baja Municipio, Puerto Rico","513","70","70","45","443","67"
"1400000US72137120600","Census Tract 1206, Toa Baja Municipio, Puerto Rico","1106","128","227","81","879","135"
"1400000US72137120700","Census Tract 1207, Toa Baja Municipio, Puerto Rico","514","72","96","40","418","78"
"1400000US72137120800","Census Tract 1208, Toa Baja Municipio, Puerto Rico","1212","133","220","95","992","122"
"1400000US72137120900","Census Tract 1209, Toa Baja Municipio, Puerto Rico","1259","151","225","79","1034","152"
"1400000US72137121001","Census Tract 1210.01, Toa Baja Municipio, Puerto Rico","1156","135","283","100","873","138"
"1400000US72137121002","Census Tract 1210.02, Toa Baja Municipio, Puerto Rico","1304","149","346","98","958","143"
"1400000US72137121100","Census Tract 1211, Toa Baja Municipio, Puerto Rico","1166","151","537","128","629","137"
"1400000US72137121200","Census Tract 1212, Toa Baja Municipio, Puerto Rico","1264","160","487","115","777","148"
"1400000US72137121300","Census Tract 1213, Toa Baja Municipio, Puerto Rico","468","64","193","51","275","68"
"1400000US72137121400","Census Tract 1214, Toa Baja Municipio, Puerto Rico","1903","251","276","128","1627","261"
"1400000US72137121701","Census Tract 1217.01, Toa Baja Municipio, Puerto Rico","906","120","197","61","709","114"
"1400000US72137121702","Census Tract 1217.02, Toa Baja Municipio, Puerto Rico","1737","257","903","219","834","224"
"1400000US72137121801","Census Tract 1218.01, Toa Baja Municipio, Puerto Rico","1418","263","678","209","740","232"
"1400000US72137121802","Census Tract 1218.02, Toa Baja Municipio, Puerto Rico","1889","284","472","197","1417","241"
"1400000US72137121900","Census Tract 1219, Toa Baja Municipio, Puerto Rico","1093","134","260","84","833","131"
"1400000US72137122001","Census Tract 1220.01, Toa Baja Municipio, Puerto Rico","1452","184","537","139","915","167"
"1400000US72137122002","Census Tract 1220.02, Toa Baja Municipio, Puerto Rico","1293","173","359","107","934","154"
"1400000US72137122100","Census Tract 1221, Toa Baja Municipio, Puerto Rico","851","104","515","84","336","93"
"1400000US72137122201","Census Tract 1222.01, Toa Baja Municipio, Puerto Rico","1062","162","600","139","462","135"
"1400000US72137122202","Census Tract 1222.02, Toa Baja Municipio, Puerto Rico","864","127","479","105","385","110"
"1400000US72137122400","Census Tract 1224, Toa Baja Municipio, Puerto Rico","616","92","249","72","367","77"
"1400000US72137990000","Census Tract 9900, Toa Baja Municipio, Puerto Rico","0","14","0","14","0","14"
"1400000US72139060102","Census Tract 601.02, Trujillo Alto Municipio, Puerto Rico","1602","152","323","96","1279","137"
"1400000US72139060103","Census Tract 601.03, Trujillo Alto Municipio, Puerto Rico","1232","148","368","107","864","152"
"1400000US72139060104","Census Tract 601.04, Trujillo Alto Municipio, Puerto Rico","2441","304","331","154","2110","294"
"1400000US72139060211","Census Tract 602.11, Trujillo Alto Municipio, Puerto Rico","1813","208","410","139","1403","221"
"1400000US72139060212","Census Tract 602.12, Trujillo Alto Municipio, Puerto Rico","1662","165","625","139","1037","147"
"1400000US72139060213","Census Tract 602.13, Trujillo Alto Municipio, Puerto Rico","988","134","98","49","890","136"
"1400000US72139060222","Census Tract 602.22, Trujillo Alto Municipio, Puerto Rico","1764","203","276","101","1488","205"
"1400000US72139060223","Census Tract 602.23, Trujillo Alto Municipio, Puerto Rico","1313","167","459","115","854","151"
"1400000US72139060301","Census Tract 603.01, Trujillo Alto Municipio, Puerto Rico","1953","184","337","108","1616","185"
"1400000US72139060302","Census Tract 603.02, Trujillo Alto Municipio, Puerto Rico","2398","260","427","146","1971","268"
"1400000US72139060401","Census Tract 604.01, Trujillo Alto Municipio, Puerto Rico","1321","167","575","140","746","154"
"1400000US72139060403","Census Tract 604.03, Trujillo Alto Municipio, Puerto Rico","1400","148","160","67","1240","140"
"1400000US72139060404","Census Tract 604.04, Trujillo Alto Municipio, Puerto Rico","1317","141","100","62","1217","134"
"1400000US72139060501","Census Tract 605.01, Trujillo Alto Municipio, Puerto Rico","1797","192","806","167","991","161"
"1400000US72139060502","Census Tract 605.02, Trujillo Alto Municipio, Puerto Rico","1356","157","527","133","829","136"
"1400000US72141956900","Census Tract 9569, Utuado Municipio, Puerto Rico","1366","163","745","149","621","150"
"1400000US72141957000","Census Tract 9570, Utuado Municipio, Puerto Rico","1505","162","769","141","736","138"
"1400000US72141957100","Census Tract 9571, Utuado Municipio, Puerto Rico","1521","170","715","136","806","149"
"1400000US72141957200","Census Tract 9572, Utuado Municipio, Puerto Rico","1425","174","640","136","785","138"
"1400000US72141957300","Census Tract 9573, Utuado Municipio, Puerto Rico","1317","141","477","132","840","150"
"1400000US72141957400","Census Tract 9574, Utuado Municipio, Puerto Rico","704","89","440","73","264","65"
"1400000US72141957500","Census Tract 9575, Utuado Municipio, Puerto Rico","865","136","451","120","414","105"
"1400000US72141957600","Census Tract 9576, Utuado Municipio, Puerto Rico","1024","139","426","110","598","138"
"1400000US72143550100","Census Tract 5501, Vega Alta Municipio, Puerto Rico","3387","295","1239","254","2148","313"
"1400000US72143550200","Census Tract 5502, Vega Alta Municipio, Puerto Rico","1516","237","632","191","884","224"
"1400000US72143550300","Census Tract 5503, Vega Alta Municipio, Puerto Rico","1792","175","1035","172","757","161"
"1400000US72143550400","Census Tract 5504, Vega Alta Municipio, Puerto Rico","1349","178","849","173","500","116"
"1400000US72143550500","Census Tract 5505, Vega Alta Municipio, Puerto Rico","1773","209","500","131","1273","172"
"1400000US72143550601","Census Tract 5506.01, Vega Alta Municipio, Puerto Rico","1435","162","660","140","775","139"
"1400000US72143550602","Census Tract 5506.02, Vega Alta Municipio, Puerto Rico","1277","156","651","124","626","134"
"1400000US72143990000","Census Tract 9900, Vega Alta Municipio, Puerto Rico","0","14","0","14","0","14"
"1400000US72145560100","Census Tract 5601, Vega Baja Municipio, Puerto Rico","1166","179","557","113","609","142"
"1400000US72145560201","Census Tract 5602.01, Vega Baja Municipio, Puerto Rico","1843","303","358","147","1485","293"
"1400000US72145560204","Census Tract 5602.04, Vega Baja Municipio, Puerto Rico","1105","134","344","108","761","140"
"1400000US72145560300","Census Tract 5603, Vega Baja Municipio, Puerto Rico","1180","144","441","116","739","110"
"1400000US72145560401","Census Tract 5604.01, Vega Baja Municipio, Puerto Rico","963","168","256","103","707","157"
"1400000US72145560402","Census Tract 5604.02, Vega Baja Municipio, Puerto Rico","1781","223","283","90","1498","221"
"1400000US72145560500","Census Tract 5605, Vega Baja Municipio, Puerto Rico","573","84","157","51","416","82"
"1400000US72145560600","Census Tract 5606, Vega Baja Municipio, Puerto Rico","1885","264","949","234","936","214"
"1400000US72145560701","Census Tract 5607.01, Vega Baja Municipio, Puerto Rico","2003","257","789","181","1214","253"
"1400000US72145560702","Census Tract 5607.02, Vega Baja Municipio, Puerto Rico","1778","251","751","194","1027","222"
"1400000US72145560801","Census Tract 5608.01, Vega Baja Municipio, Puerto Rico","835","151","457","122","378","109"
"1400000US72145560802","Census Tract 5608.02, Vega Baja Municipio, Puerto Rico","1048","142","550","120","498","118"
"1400000US72145560900","Census Tract 5609, Vega Baja Municipio, Puerto Rico","1586","192","782","147","804","154"
"1400000US72145990000","Census Tract 9900, Vega Baja Municipio, Puerto Rico","0","14","0","14","0","14"
"1400000US72147950500","Census Tract 9505, Vieques Municipio, Puerto Rico","1317","252","481","192","836","222"
"1400000US72147950600","Census Tract 9506, Vieques Municipio, Puerto Rico","1238","213","416","145","822","187"
"1400000US72147990000","Census Tract 9900, Vieques Municipio, Puerto Rico","0","14","0","14","0","14"
"1400000US72149720100","Census Tract 7201, Villalba Municipio, Puerto Rico","1480","144","862","135","618","140"
"1400000US72149720300","Census Tract 7203, Villalba Municipio, Puerto Rico","1861","193","877","162","984","184"
"1400000US72149720400","Census Tract 7204, Villalba Municipio, Puerto Rico","658","73","352","70","306","57"
"1400000US72149720502","Census Tract 7205.02, Villalba Municipio, Puerto Rico","1125","137","603","134","522","115"
"1400000US72149720503","Census Tract 7205.03, Villalba Municipio, Puerto Rico","1350","169","661","157","689","145"
"1400000US72149720504","Census Tract 7205.04, Villalba Municipio, Puerto Rico","1287","134","588","135","699","118"
"1400000US72151950600","Census Tract 9506, Yabucoa Municipio, Puerto Rico","2262","282","896","258","1366","279"
"1400000US72151950700","Census Tract 9507, Yabucoa Municipio, Puerto Rico","1834","259","881","218","953","229"
"1400000US72151950800","Census Tract 9508, Yabucoa Municipio, Puerto Rico","1223","143","696","127","527","130"
"1400000US72151950900","Census Tract 9509, Yabucoa Municipio, Puerto Rico","1798","187","1097","184","701","152"
"1400000US72151951000","Census Tract 9510, Yabucoa Municipio, Puerto Rico","1138","147","469","122","669","133"
"1400000US72151951100","Census Tract 9511, Yabucoa Municipio, Puerto Rico","799","97","435","87","364","82"
"1400000US72151951200","Census Tract 9512, Yabucoa Municipio, Puerto Rico","1256","170","630","153","626","143"
"1400000US72151951300","Census Tract 9513, Yabucoa Municipio, Puerto Rico","1679","165","836","159","843","167"
"1400000US72151990000","Census Tract 9900, Yabucoa Municipio, Puerto Rico","0","14","0","14","0","14"
"1400000US72153750101","Census Tract 7501.01, Yauco Municipio, Puerto Rico","731","132","428","107","303","105"
"1400000US72153750102","Census Tract 7501.02, Yauco Municipio, Puerto Rico","1019","141","602","148","417","117"
"1400000US72153750201","Census Tract 7502.01, Yauco Municipio, Puerto Rico","847","135","362","105","485","129"
"1400000US72153750202","Census Tract 7502.02, Yauco Municipio, Puerto Rico","1176","157","639","133","537","128"
"1400000US72153750300","Census Tract 7503, Yauco Municipio, Puerto Rico","1237","132","469","108","768","125"
"1400000US72153750400","Census Tract 7504, Yauco Municipio, Puerto Rico","1004","155","463","126","541","133"
"1400000US72153750501","Census Tract 7505.01, Yauco Municipio, Puerto Rico","1534","153","724","134","810","124"
"1400000US72153750502","Census Tract 7505.02, Yauco Municipio, Puerto Rico","652","91","215","60","437","64"
"1400000US72153750503","Census Tract 7505.03, Yauco Municipio, Puerto Rico","599","91","263","66","336","68"
"1400000US72153750601","Census Tract 7506.01, Yauco Municipio, Puerto Rico","1139","167","475","125","664","122"
"1400000US72153750602","Census Tract 7506.02, Yauco Municipio, Puerto Rico","811","132","452","112","359","106"
"1400000US12001000200","Census Tract 2, Alachua County, Florida","2364","302","196","109","2168","319"
"1400000US12001000301","Census Tract 3.01, Alachua County, Florida","1751","149","487","158","1264","150"
"1400000US12001000302","Census Tract 3.02, Alachua County, Florida","1101","125","284","94","817","142"
"1400000US12001000400","Census Tract 4, Alachua County, Florida","2127","187","535","139","1592","220"
"1400000US12001000500","Census Tract 5, Alachua County, Florida","2649","180","252","137","2397","199"
"1400000US12001000600","Census Tract 6, Alachua County, Florida","1533","138","530","131","1003","153"
"1400000US12001000700","Census Tract 7, Alachua County, Florida","2360","214","766","193","1594","244"
"1400000US12001000806","Census Tract 8.06, Alachua County, Florida","980","127","61","34","919","136"
"1400000US12001000808","Census Tract 8.08, Alachua County, Florida","1443","160","147","78","1296","163"
"1400000US12001000809","Census Tract 8.09, Alachua County, Florida","604","88","67","32","537","84"
"1400000US12001000901","Census Tract 9.01, Alachua County, Florida","423","56","61","34","362","64"
"1400000US12001000902","Census Tract 9.02, Alachua County, Florida","25","15","2","4","23","15"
"1400000US12001001000","Census Tract 10, Alachua County, Florida","2330","237","211","137","2119","235"
"1400000US12001001100","Census Tract 11, Alachua County, Florida","2844","187","169","85","2675","197"
"1400000US12001001201","Census Tract 12.01, Alachua County, Florida","1323","78","82","42","1241","86"
"1400000US12001001202","Census Tract 12.02, Alachua County, Florida","3187","189","277","114","2910","202"
"1400000US12001001203","Census Tract 12.03, Alachua County, Florida","1539","155","181","92","1358","160"
"1400000US12001001400","Census Tract 14, Alachua County, Florida","928","53","159","56","769","65"
"1400000US12001001514","Census Tract 15.14, Alachua County, Florida","766","78","78","37","688","84"
"1400000US12001001515","Census Tract 15.15, Alachua County, Florida","2301","240","279","100","2022","226"
"1400000US12001001516","Census Tract 15.16, Alachua County, Florida","1027","115","80","52","947","114"
"1400000US12001001517","Census Tract 15.17, Alachua County, Florida","2088","219","136","75","1952","213"
"1400000US12001001519","Census Tract 15.19, Alachua County, Florida","836","72","95","48","741","77"
"1400000US12001001520","Census Tract 15.20, Alachua County, Florida","1029","106","102","51","927","109"
"1400000US12001001521","Census Tract 15.21, Alachua County, Florida","2139","186","222","108","1917","199"
"1400000US12001001603","Census Tract 16.03, Alachua County, Florida","508","91","41","25","467","90"
"1400000US12001001604","Census Tract 16.04, Alachua County, Florida","3247","332","163","97","3084","337"
"1400000US12001001701","Census Tract 17.01, Alachua County, Florida","2402","207","185","103","2217","209"
"1400000US12001001702","Census Tract 17.02, Alachua County, Florida","2005","141","40","38","1965","145"
"1400000US12001001801","Census Tract 18.01, Alachua County, Florida","2653","198","257","92","2396","194"
"1400000US12001001802","Census Tract 18.02, Alachua County, Florida","1192","147","253","129","939","152"
"1400000US12001001803","Census Tract 18.03, Alachua County, Florida","2739","174","375","159","2364","206"
"1400000US12001001805","Census Tract 18.05, Alachua County, Florida","581","72","50","25","531","73"
"1400000US12001001806","Census Tract 18.06, Alachua County, Florida","3528","260","386","156","3142","282"
"1400000US12001001811","Census Tract 18.11, Alachua County, Florida","2964","178","212","121","2752","193"
"1400000US12001001813","Census Tract 18.13, Alachua County, Florida","1310","51","16","18","1294","60"
"1400000US12001001814","Census Tract 18.14, Alachua County, Florida","1086","170","40","48","1046","178"
"1400000US12001001902","Census Tract 19.02, Alachua County, Florida","1095","129","401","124","694","136"
"1400000US12001001907","Census Tract 19.07, Alachua County, Florida","1071","102","170","68","901","120"
"1400000US12001001908","Census Tract 19.08, Alachua County, Florida","1601","137","255","96","1346","129"
"1400000US12001002000","Census Tract 20, Alachua County, Florida","2246","183","406","144","1840","205"
"1400000US12001002101","Census Tract 21.01, Alachua County, Florida","840","72","108","55","732","76"
"1400000US12001002102","Census Tract 21.02, Alachua County, Florida","380","40","22","14","358","42"
"1400000US12001002201","Census Tract 22.01, Alachua County, Florida","1826","126","165","70","1661","119"
"1400000US12001002202","Census Tract 22.02, Alachua County, Florida","2102","189","134","94","1968","209"
"1400000US12001002204","Census Tract 22.04, Alachua County, Florida","3920","291","117","101","3803","296"
"1400000US12001002205","Census Tract 22.05, Alachua County, Florida","3950","216","56","55","3894","212"
"1400000US12001002207","Census Tract 22.07, Alachua County, Florida","1325","92","22","25","1303","92"
"1400000US12001002208","Census Tract 22.08, Alachua County, Florida","856","82","32","33","824","81"
"1400000US12001002209","Census Tract 22.09, Alachua County, Florida","3164","183","200","100","2964","168"
"1400000US12001002210","Census Tract 22.10, Alachua County, Florida","1692","174","238","103","1454","186"
"1400000US12001002217","Census Tract 22.17, Alachua County, Florida","2422","182","509","155","1913","228"
"1400000US12001002218","Census Tract 22.18, Alachua County, Florida","836","106","261","68","575","108"
"1400000US12001002219","Census Tract 22.19, Alachua County, Florida","2466","234","547","191","1919","250"
"1400000US12001002220","Census Tract 22.20, Alachua County, Florida","933","76","129","51","804","89"
"1400000US12001110800","Census Tract 1108, Alachua County, Florida","848","65","48","21","800","65"
"1400000US12003040101","Census Tract 401.01, Baker County, Florida","2362","242","335","162","2027","248"
"1400000US12003040102","Census Tract 401.02, Baker County, Florida","2295","186","322","149","1973","209"
"1400000US12003040201","Census Tract 402.01, Baker County, Florida","1906","225","443","198","1463","223"
"1400000US12003040202","Census Tract 402.02, Baker County, Florida","1736","169","326","118","1410","164"
"1400000US12005000201","Census Tract 2.01, Bay County, Florida","1694","139","197","100","1497","139"
"1400000US12005000202","Census Tract 2.02, Bay County, Florida","2257","190","307","130","1950","197"
"1400000US12005000300","Census Tract 3, Bay County, Florida","2651","254","608","164","2043","255"
"1400000US12005000400","Census Tract 4, Bay County, Florida","2932","209","583","177","2349","241"
"1400000US12005000500","Census Tract 5, Bay County, Florida","2075","185","106","87","1969","178"
"1400000US12005000600","Census Tract 6, Bay County, Florida","710","88","25","17","685","88"
"1400000US12005000700","Census Tract 7, Bay County, Florida","865","61","75","40","790","62"
"1400000US12005000803","Census Tract 8.03, Bay County, Florida","2056","181","651","175","1405","230"
"1400000US12005000804","Census Tract 8.04, Bay County, Florida","846","89","45","30","801","87"
"1400000US12005000805","Census Tract 8.05, Bay County, Florida","1773","177","131","64","1642","186"
"1400000US12005000806","Census Tract 8.06, Bay County, Florida","1320","100","164","73","1156","124"
"1400000US12005000900","Census Tract 9, Bay County, Florida","1601","189","330","71","1271","187"
"1400000US12005001000","Census Tract 10, Bay County, Florida","814","98","248","77","566","97"
"1400000US12005001100","Census Tract 11, Bay County, Florida","1559","149","489","125","1070","145"
"1400000US12005001200","Census Tract 12, Bay County, Florida","1207","146","302","108","905","143"
"1400000US12005001301","Census Tract 13.01, Bay County, Florida","1942","141","219","98","1723","157"
"1400000US12005001302","Census Tract 13.02, Bay County, Florida","2778","254","505","191","2273","275"
"1400000US12005001402","Census Tract 14.02, Bay County, Florida","2654","172","166","98","2488","200"
"1400000US12005001403","Census Tract 14.03, Bay County, Florida","770","81","112","59","658","79"
"1400000US12005001404","Census Tract 14.04, Bay County, Florida","2968","214","341","129","2627","218"
"1400000US12005001501","Census Tract 15.01, Bay County, Florida","2122","115","195","89","1927","137"
"1400000US12005001502","Census Tract 15.02, Bay County, Florida","2495","127","285","160","2210","191"
"1400000US12005001600","Census Tract 16, Bay County, Florida","1291","159","484","115","807","143"
"1400000US12005001700","Census Tract 17, Bay County, Florida","1095","126","428","125","667","141"
"1400000US12005001800","Census Tract 18, Bay County, Florida","635","74","250","57","385","77"
"1400000US12005001900","Census Tract 19, Bay County, Florida","1939","123","205","87","1734","137"
"1400000US12005002000","Census Tract 20, Bay County, Florida","904","104","250","81","654","104"
"1400000US12005002200","Census Tract 22, Bay County, Florida","1855","181","441","161","1414","190"
"1400000US12005002300","Census Tract 23, Bay County, Florida","1769","142","280","95","1489","152"
"1400000US12005002400","Census Tract 24, Bay County, Florida","1721","144","397","109","1324","161"
"1400000US12005002500","Census Tract 25, Bay County, Florida","1336","107","116","63","1220","112"
"1400000US12005002601","Census Tract 26.01, Bay County, Florida","1046","92","74","51","972","109"
"1400000US12005002603","Census Tract 26.03, Bay County, Florida","1117","119","205","79","912","107"
"1400000US12005002604","Census Tract 26.04, Bay County, Florida","3062","219","444","181","2618","242"
"1400000US12005002605","Census Tract 26.05, Bay County, Florida","596","88","37","21","559","85"
"1400000US12005002606","Census Tract 26.06, Bay County, Florida","749","109","84","43","665","99"
"1400000US12005002607","Census Tract 26.07, Bay County, Florida","537","73","70","39","467","76"
"1400000US12005002608","Census Tract 26.08, Bay County, Florida","1129","151","73","78","1056","171"
"1400000US12005002701","Census Tract 27.01, Bay County, Florida","2075","200","121","58","1954","197"
"1400000US12005002702","Census Tract 27.02, Bay County, Florida","1157","161","44","31","1113","166"
"1400000US12005002703","Census Tract 27.03, Bay County, Florida","1181","126","82","52","1099","132"
"1400000US12005002704","Census Tract 27.04, Bay County, Florida","2402","231","163","94","2239","255"
"1400000US12005002705","Census Tract 27.05, Bay County, Florida","982","127","106","49","876","124"
"1400000US12005990000","Census Tract 9900, Bay County, Florida","0","13","0","13","0","13"
"1400000US12007000100","Census Tract 1, Bradford County, Florida","2200","268","651","176","1549","272"
"1400000US12007000200","Census Tract 2, Bradford County, Florida","2625","192","477","163","2148","217"
"1400000US12007000300","Census Tract 3, Bradford County, Florida","2754","294","350","111","2404","274"
"1400000US12007000400","Census Tract 4, Bradford County, Florida","1401","170","221","77","1180","159"
"1400000US12009060101","Census Tract 601.01, Brevard County, Florida","1576","140","217","94","1359","135"
"1400000US12009060102","Census Tract 601.02, Brevard County, Florida","1144","117","82","47","1062","111"
"1400000US12009060200","Census Tract 602, Brevard County, Florida","2152","142","233","116","1919","161"
"1400000US12009060300","Census Tract 603, Brevard County, Florida","1876","136","279","102","1597","144"
"1400000US12009060400","Census Tract 604, Brevard County, Florida","1575","127","345","92","1230","129"
"1400000US12009060500","Census Tract 605, Brevard County, Florida","1976","176","405","151","1571","181"
"1400000US12009060600","Census Tract 606, Brevard County, Florida","2235","217","492","206","1743","221"
"1400000US12009060700","Census Tract 607, Brevard County, Florida","1121","158","585","146","536","111"
"1400000US12009061001","Census Tract 610.01, Brevard County, Florida","2137","234","273","126","1864","250"
"1400000US12009061002","Census Tract 610.02, Brevard County, Florida","1388","130","314","99","1074","128"
"1400000US12009061100","Census Tract 611, Brevard County, Florida","2514","270","153","118","2361","274"
"1400000US12009061201","Census Tract 612.01, Brevard County, Florida","3066","203","290","108","2776","200"
"1400000US12009061202","Census Tract 612.02, Brevard County, Florida","1521","135","45","32","1476","128"
"1400000US12009062103","Census Tract 621.03, Brevard County, Florida","2840","189","350","146","2490","236"
"1400000US12009062104","Census Tract 621.04, Brevard County, Florida","2545","156","155","88","2390","192"
"1400000US12009062106","Census Tract 621.06, Brevard County, Florida","1229","123","160","72","1069","136"
"1400000US12009062107","Census Tract 621.07, Brevard County, Florida","1214","101","236","87","978","107"
"1400000US12009062108","Census Tract 621.08, Brevard County, Florida","2296","148","175","93","2121","178"
"1400000US12009062109","Census Tract 621.09, Brevard County, Florida","1292","95","178","86","1114","107"
"1400000US12009062301","Census Tract 623.01, Brevard County, Florida","1289","142","752","161","537","116"
"1400000US12009062302","Census Tract 623.02, Brevard County, Florida","1346","133","416","121","930","158"
"1400000US12009062400","Census Tract 624, Brevard County, Florida","2630","238","680","197","1950","266"
"1400000US12009062500","Census Tract 625, Brevard County, Florida","1794","169","507","126","1287","178"
"1400000US12009062600","Census Tract 626, Brevard County, Florida","1081","128","549","109","532","107"
"1400000US12009062800","Census Tract 628, Brevard County, Florida","1711","146","212","90","1499","156"
"1400000US12009062900","Census Tract 629, Brevard County, Florida","2168","183","131","84","2037","190"
"1400000US12009063000","Census Tract 630, Brevard County, Florida","1694","101","196","91","1498","113"
"1400000US12009063102","Census Tract 631.02, Brevard County, Florida","3618","186","210","135","3408","231"
"1400000US12009063104","Census Tract 631.04, Brevard County, Florida","1395","116","101","57","1294","122"
"1400000US12009063105","Census Tract 631.05, Brevard County, Florida","3438","234","389","176","3049","273"
"1400000US12009063106","Census Tract 631.06, Brevard County, Florida","1544","99","49","39","1495","96"
"1400000US12009063107","Census Tract 631.07, Brevard County, Florida","4705","226","157","103","4548","249"
"1400000US12009064102","Census Tract 641.02, Brevard County, Florida","2012","137","136","69","1876","150"
"1400000US12009064123","Census Tract 641.23, Brevard County, Florida","2983","227","300","118","2683","231"
"1400000US12009064124","Census Tract 641.24, Brevard County, Florida","1722","147","250","75","1472","156"
"1400000US12009064125","Census Tract 641.25, Brevard County, Florida","2370","161","103","72","2267","157"
"1400000US12009064126","Census Tract 641.26, Brevard County, Florida","1696","92","80","50","1616","100"
"1400000US12009064127","Census Tract 641.27, Brevard County, Florida","2942","198","79","46","2863","208"
"1400000US12009064128","Census Tract 641.28, Brevard County, Florida","4566","263","66","81","4500","293"
"1400000US12009064201","Census Tract 642.01, Brevard County, Florida","1045","118","74","49","971","131"
"1400000US12009064202","Census Tract 642.02, Brevard County, Florida","1523","114","323","110","1200","132"
"1400000US12009064301","Census Tract 643.01, Brevard County, Florida","2403","166","519","152","1884","198"
"1400000US12009064302","Census Tract 643.02, Brevard County, Florida","2455","176","427","173","2028","207"
"1400000US12009064400","Census Tract 644, Brevard County, Florida","2047","115","144","70","1903","137"
"1400000US12009064500","Census Tract 645, Brevard County, Florida","1774","117","364","91","1410","136"
"1400000US12009064601","Census Tract 646.01, Brevard County, Florida","2757","196","157","71","2600","206"
"1400000US12009064602","Census Tract 646.02, Brevard County, Florida","1168","85","185","82","983","107"
"1400000US12009064700","Census Tract 647, Brevard County, Florida","1824","235","183","109","1641","249"
"1400000US12009064800","Census Tract 648, Brevard County, Florida","1391","109","217","86","1174","116"
"1400000US12009064901","Census Tract 649.01, Brevard County, Florida","2471","152","197","77","2274","159"
"1400000US12009064902","Census Tract 649.02, Brevard County, Florida","1702","161","539","129","1163","169"
"1400000US12009065001","Census Tract 650.01, Brevard County, Florida","1140","85","59","37","1081","79"
"1400000US12009065021","Census Tract 650.21, Brevard County, Florida","4335","338","377","179","3958","378"
"1400000US12009065022","Census Tract 650.22, Brevard County, Florida","1897","144","156","102","1741","164"
"1400000US12009065121","Census Tract 651.21, Brevard County, Florida","2713","239","434","159","2279","241"
"1400000US12009065122","Census Tract 651.22, Brevard County, Florida","3198","186","828","200","2370","203"
"1400000US12009065123","Census Tract 651.23, Brevard County, Florida","1643","129","376","105","1267","140"
"1400000US12009065124","Census Tract 651.24, Brevard County, Florida","1023","169","401","176","622","157"
"1400000US12009065125","Census Tract 651.25, Brevard County, Florida","2913","226","165","95","2748","255"
"1400000US12009065201","Census Tract 652.01, Brevard County, Florida","2231","178","284","188","1947","248"
"1400000US12009065202","Census Tract 652.02, Brevard County, Florida","1857","138","203","93","1654","146"
"1400000US12009065231","Census Tract 652.31, Brevard County, Florida","2230","160","192","74","2038","189"
"1400000US12009065234","Census Tract 652.34, Brevard County, Florida","1998","155","248","96","1750","168"
"1400000US12009065235","Census Tract 652.35, Brevard County, Florida","2535","229","306","117","2229","236"
"1400000US12009065236","Census Tract 652.36, Brevard County, Florida","561","71","25","20","536","70"
"1400000US12009066101","Census Tract 661.01, Brevard County, Florida","1833","168","69","38","1764","170"
